Geneid	count
4933433G19Rik	23
Zfp712	264
Zfp708	184
Rslcan18	9
Zfp759	193
Rsl1	123
Zfp455	50
Zfp458	148
F630042J09Rik	19
Zfp457	4
Zfp595	63
Zfp953	25
Zfp456	47
Zfp429	44
Zfp459	42
Zfp874a	234
Zfp874b	185
Zfp58	105
Zfp87	426
Zfp748	381
AA987161	415
A530054K11Rik	411
LOC100862130	68
Zfp738	512
Zfp71-rs1	555
4930441O14Rik	59
Zfp85-rs1	147
Zfp493	92
4930525G20Rik	32
Zfp273	267
BC048507	0
Gm7969	0
AA414992	0
Gm8016	0
Mtrr	212
Fastkd3	248
1700001L19Rik	319
Adcy2	1865
Papd7	1230
A530095I07Rik	3
Srd5a1	566
Nsun2	2038
Ube2ql1	5303
Med10	711
4933416O17Rik	2
1700084F23Rik	0
4930520P13Rik	0
1700100L14Rik	0
BC018507	3737
Adamts16	109
8030423J24Rik	2
Irx1	15
Gm19659	0
Gm20554	2
Irx2	9
D730050B12Rik	0
Irx4	0
Ndufs6	727
Mrpl36	0
Gm20338	0
D630045M09Rik	5
Lpcat1	1734
Slc6a3	15
Clptm1l	2493
Tert	84
Slc6a18	0
Slc6a19	3
5430425J12Rik	0
Slc12a7	265
Nkd2	587
LOC100862265	0
Trip13	103
Brd9	1574
Zdhhc11	0
Tppp	2094
Cep72	107
Slc9a3	3
Exoc3	2793
Ahrr	73
Pdcd6	863
Sdha	3852
Ccdc127	1298
Lrrc14b	55
Zfp72	138
Gm3897	84
Zfp825	100
Erap1	183
Cast	193
Pcsk1	101
Mir682	43
Ell2	149
Glrx	339
Rhobtb3	1051
Spata9	19
Rfesd	179
Gpr150	94
Arsk	137
Ttc37	585
Fam81b	6
Mctp1	949
Ankrd32	537
2210408I21Rik	495
D13Mgi7	0
Fam172a	1675
Pou5f2	0
3110006O06Rik	12
Nr2f1	2500
A830082K12Rik	307
Arrdc3	1264
Gm4211	82
9330111N05Rik	6
Gpr98	377
Lysmd3	262
Polr3g	76
Mblac2	1239
Gm17259	62
Cetn3	1714
Mir3961	0
Mef2c	27860
Gm19363	644
C130071C03Rik	192
Mir9-2	120
2810049E08Rik	104
Gm17750	124
A230107N01Rik	16
Tmem161b	488
Ccnh	829
Rasa1	1917
Cox7c	1401
Gm8526	0
Edil3	1918
Hapln1	425
Vcan	3517
Gm4117	1
Xrcc4	270
Tmem167	2137
Atp6ap1l	65
Rps23	4103
Atg10	108
Gm4130	6
A830009L08Rik	124
Ssbp2	4932
4833422C13Rik	78
Acot12	2
Zcchc9	217
Ckmt2	2
Rasgrf2	1780
Rasgrf2-2	353
Msh3	679
Dhfr	152
Ankrd34b	166
Fam151b	65
Zfyve16	544
Spz1	0
Serinc5	1094
Thbs4	25
Mtx3	914
Cmya5	46
Gm4814	0
A630019I02Rik	0
Papd4	403
Homer1	2411
Jmy	1841
Gm6109	1
Bhmt	2
Bhmt2	0
Dmgdh	10
AW495222	10
Arsb	1822
Lhfpl2	807
Scamp1	4950
Gm9776	93
Ap3b1	869
Tbca	1334
Otp	0
Wdr41	988
Pde8b	616
Gm20064	0
Zbed3	343
Mir1940	0
Snora47	1
Aggf1	1287
Crhbp	114
S100z	0
F2rl1	5
F2r	541
Iqgap2	250
F2rl2	28
Sv2c	410
Poc5	721
Ankdd1b	173
Polk	169
Col4a3bp	1228
Hmgcr	9796
Gcnt4	46
1700029F12Rik	0
Fam169a	1424
Nsa2	1727
Gfm2	446
Hexb	846
Enc1	29843
Gm2373	14
Gm5086	3
5330416C01Rik	1
Rgnef	1219
Utp15	752
Ankra2	1448
Btf3	2973
Gm9828	101
Foxd1	57
2310005E17Rik	2
Tmem174	0
Tmem171	0
Fcho2	654
Tnpo1	1726
Gm5453	1
1700024P04Rik	0
2310020H05Rik	1
Zfp366	82
Ptcd2	621
Mrps27	463
6430562O15Rik	1
Mtap1b	74130
Cartpt	22
Mccc2	427
Bdp1	1063
Serf1	867
Smn1	595
Naip2	13
Naip5	14
Naip6	11
Naip1	2
LOC100862307	72
Gtf2h2	401
Ocln	211
Marveld2	40
Rad17	385
Taf9	2341
Ccdc125	33
Cdk7	996
Mrps36	241
Cenph	65
Ccnb1	194
Slc30a5	953
Gm10257	2
Gm6115	0
5930438M14	240
4933416M06Rik	3
4922502H24Rik	0
Pik3r1	6149
Cd180	50
Mast4	1441
1700099I09Rik	0
Gm6211	0
Gm5454	5
Srek1	998
Erbb2ip	1358
Nln	2245
Sgtb	1115
2410002O22Rik	1360
Trim23	1387
Ppwd1	157
Cenpk	45
Adamts6	91
Gm8680	2
Cwc27	462
Srek1ip1	278
Fam159b	5
Rgs7bp	1673
4933425L06Rik	1
Rnf180	656
Htr1a	345
Ipo11	1540
LOC100504500	12
Dimt1	368
Kif2a	4688
3830408C21Rik	104
Apoo-ps	5
AI197445	6
1700006H21Rik	0
Zswim6	1239
2810008M24Rik	554
Ndufaf2	325
Ercc8	564
Elovl7	181
Depdc1b	23
Pde4d	2964
LOC100862401	8
Mir582	0
Mir1904	0
Rab3c	8293
Gm20311	1
Gapt	0
Plk2	5702
3110015C05Rik	2
Actbl2	0
Gpbp1	2721
Gm10736	341
Mier3	722
Map3k1	356
Gm15327	3
Ankrd55	78
Il6st	1564
Il31ra	2
Ddx4	38
Slc38a9	311
Ppap2a	537
Skiv2l2	1592
Dhx29	1202
Ccno	19
Gm6320	13
Mir449c	1
Mir449b	0
Mir449a	0
Gm10735	4
Gpx8	241
Cdc20b	29
Gzma	2
Gzmk	0
Esm1	11
BC067074	104
4921509O07Rik	0
LOC100861641	0
Snx18	592
Hspb3	103
Arl15	2475
A430090L17Rik	0
Ndufs4	1320
Fst	133
4930544M13Rik	0
Mocs2	907
Itga2	29
Itga1	295
Pelo	279
Gm10734	2
Gm10733	0
Gm6404	0
Isl1	87
Parp8	1294
Gm6416	1
Emb	150
LOC100861680	0
Hcn1	832
4933413L06Rik	0
Mrps30	487
1700003P14Rik	1
Fgf10	269
Nnt	223
Paip1	1986
4833420G17Rik	764
Gm9752	38
3110070M22Rik	31
Gm7120	296
Ccl28	114
1700074H08Rik	0
Hmgcs1	22819
E130304F04Rik	590
Zfp131	892
LOC100040377	65
AF067063	0
D13Ertd608e	0
Tcstv1	0
B020031M17Rik	0
LOC673151	0
LOC100861977	0
LOC100861753	1
LOC100861986	0
LOC639910	0
AF067061	0
LOC100038937	0
LOC638189	0
BC147527	0
Tcstv3	0
Gm2888	0
Gm2897	69
Gm2904	0
Gm5795	0
D830030K20Rik	24
1700110I01Rik	0
Gm10340	15
LOC100862064	0
Gm1973	0
Gm8348	2
Gm10408	0
LOC100862069	0
Gm3005	1
Gm3012	0
Gm3020	0
Gm3043	0
Gm3002	18
Gm3029	1
Gm3095	3
Gm3099	0
Gm5796	34
Gm3115	0
LOC623078	0
Gm3127	0
Gm3149	0
2610042L04Rik	66
Gm3159	0
Gm3182	0
Gm3173	26
Gm3047	0
Gm8159	0
Gm3239	0
Gm7876	0
Gm3252	13
Gm9602	0
Gm3269	0
Gm3264	2
Gm3278	0
Gm8297	1
Gm3298	4
4930555G01Rik	1
Gm8281	61
Gm8279	0
Gm8050	24
Gm8271	0
Gm3468	1
Gm3500	7
LOC100036572	5
Gm8246	0
Gm3187	0
Gm3532	0
Gm3373	32
Gm3383	4
Gm10021	0
Gm3424	0
Gm3248	8
Gm3453	7
Gm6337	0
Gm3642	17
Gm3476	0
LOC100862207	1
LOC100861615	73
LOC100861646	0
LOC100861657	0
Gm16440	0
Gm3591	8
Gm3594	0
Gm3629	2
Gm3460	0
LOC100504200	0
Gm3164	28
Gm8362	0
Gm20213	0
LOC100504218	1
Gm3667	75
Gm10406	23
Gm3685	0
Gm3696	49
Gm6676	0
Gm16434	0
Gm3727	0
Gm3739	37
Gm5797	0
4933406F09Rik	0
Gm3558	37
Gm10338	0
Gm10044	3
Flnb	889
Dnase1l3	5
Abhd6	619
Rpp14	627
Pxk	819
Pdhb	1938
Kctd6	398
Acox2	4
LOC100861833	0
Fam107a	110
Gm20349	0
Oit1	2
4930452B06Rik	322
4930455B14Rik	0
Gm9800	108
Fhit	62
Gm3833	0
Ptprg	3078
3830406C13Rik	615
Fezf2	1088
Cadps	4478
Gm5087	3
Synpr	1215
Sntn	2
Gm281	1
Thoc7	871
Atxn7	472
Psmd6	2028
Olfr720	0
Olfr31	1
Il3ra	35
Slc4a7	1058
Nek10	25
Lrrc3b	268
Oxsm	233
Ngly1	444
Top2b	7358
Rarb	415
Thrb	699
Nr1d2	904
Rpl15	5970
Nkiras1	735
Ube2e1	807
LOC100861885	0
Ube2e2	1222
Gm2244	7
Gm5458	4
Nid2	638
2700060E02Rik	1422
Gng2	23578
1810063B07Rik	152
Kcnk5	39
Kcnk16	0
Nudt13	206
Ecd	1018
Fam149b	656
Gm20140	6
Dnajc9	761
Mrps16	295
Ttc18	70
Anxa7	1139
Zmynd17	13
Ppp3cb	10605
1810062O18Rik	5
Usp54	623
2810402E24Rik	51
Myoz1	2
Synpo2l	8
Sec24c	2228
Fut11	675
6230400D17Rik	28
Chchd1	525
2310021P13Rik	2890
Ndst2	371
Camk2g	3874
Plau	24
Vcl	711
Ap3m1	1669
Adk	730
Myst4	1765
Dupd1	1
Dusp13	2
Samd8	3294
Vdac2	3173
Comtd1	86
A430057M04Rik	4
LOC100861834	0
Zfp503	74
1700112E06Rik	1
4930405A10Rik	0
Gm10248	0
A830039N20Rik	1461
Kcnma1	2129
Gm6158	5
Dlg5	2861
E330034G19Rik	0
Polr3a	658
Rps24	7235
4931403M11Rik	1
4930572O13Rik	1
Gm17747	9
Zmiz1	6442
Mir3075	0
4931406H21Rik	0
Ppif	321
Ppifos	36
1700054O19Rik	0
Zcchc24	1050
Anxa11	45
Plac9	0
D14Ertd449e	0
Cphx	0
Duxbl	2
Gm2260	0
Gm9780	0
Gm10395	0
Gm2104	0
Gm10394	0
Gm2274	0
Gm10393	0
Gm9746	0
Gm2135	0
Gm10391	0
4933413J09Rik	2
Slmap	1552
Gm2178	0
Fam116a	538
Arf4	4716
Pde12	597
Dnahc12	54
Asb14	10
Appl1	3101
Hesx1	0
Il17rd	369
Gm7591	0
Arhgef3	631
D14Abb1e	974
Ccdc66	323
Erc2	7645
Gm19471	0
Gm20242	0
Wnt5a	325
Cacna2d3	2201
Lrtm1	0
Selk	1708
Actr8	737
Il17rb	36
Chdh	62
Cacna1d	1298
Dcp1a	585
Tkt	5575
Mir3076	0
Prkcd	766
Rft1	171
Sfmbt1	804
Tmem110	397
Mustn1	9
Itih4	3
Itih3	85
Itih1	0
Nek4	321
Spcs1	1199
Glt8d1	460
Gnl3	613
Snord69	7
Snord19	7
Pbrm1	2711
2010107H07Rik	35
Nt5dc2	392
Stab1	457
LOC100861939	3
Nisch	8893
Tnnc1	15
Sema3g	48
Phf7	134
Bap1	3415
Dnahc1	115
Capn7	2009
Sh3bp5	2716
Mettl6	364
Eaf1	386
Colq	8
Hacl1	82
Btd	230
Ankrd28	1499
D830044D21Rik	6
Galntl2	25
Dph3	836
Oxnad1	360
Msmb	0
Ncoa4	1118
Timm23	738
Parg	1196
Ogdhl	770
1700024G13Rik	4
Chat	4
Slc18a3	28
Ercc6	615
9430077A04Rik	0
Prrxl1	0
3425401B19Rik	0
1810011H11Rik	1
Fam170b	0
E130203B14Rik	97
Wdfy4	29
Lrrc18	20
Gm6340	2
Arhgap22	25
LOC100862308	0
Mapk8	6196
Gm626	20
Ptpn20	34
Gdf10	497
Gdf2	0
Rbp3	0
Zfp488	78
Gm5460	0
A630023A22Rik	0
Antxrl	0
Anxa8	8
Ppyr1	4
Gprin2	90
Syt15	46
Fam35a	90
Glud1	7114
Gm3219	29
Fam25c	0
Sncg	13
Mmrn2	77
Bmpr1a	2096
9230112D13Rik	1
Ldb3	92
Opn4	1
Wapal	979
Grid1	1615
Mir346	0
4930596D02Rik	0
4930474N05Rik	0
Gcap14	4555
Rgr	0
Lrit1	0
Lrit2	1
Cdhr1	447
2610528A11Rik	3
Ghitm	2964
Nrg3	1749
4930529F24Rik	1
Gm19521	0
1700109I08Rik	0
Sh2d4b	14
Tspan14	1497
Gm19703	0
5730469M10Rik	1481
Dydc2	3
Dydc1	1
Mat1a	0
Sftpa1	0
Mbl1	0
Sftpd	0
Gm7970	0
1700049E17Rik2	0
Gm3676	0
Gm8068	0
Gm7980	0
1700049E17Rik1	0
1700024B05Rik	0
1700091H14Rik	0
Gm7995	0
Gm2959	0
Gm8005	0
Gm8032	2
LOC100504358	0
Gm10377	0
LOC100504444	0
Gm10376	0
Gm8094	0
Gm3141	4
Gm8127	0
1700001F09Rik	0
Gm8138	0
LOC100861719	0
Gm10375	0
Gm8165	0
Ear1	0
Ear4	0
Ear10	0
Ang5	0
Ang6	0
Ear2	2
4930503E14Rik	0
Gm8212	0
Gm8220	0
Gm8229	0
Gm8232	0
BC061237	0
Gm8256	0
Gm8267	0
Ptgdr	39
Mir327	0
4930431P03Rik	2
Ptger2	20
Txndc16	1525
Gpr137c	421
Ero1l	397
Gm19615	0
Psmc6	1753
Gm20266	3
Styx	284
Gnpnat1	168
Fermt2	1502
4930527F14Rik	1
Ddhd1	1390
Mir5131	0
A530076I17Rik	0
Gm8317	1
Gm1821	917
Gm15217	0
Bmp4	94
Gm19377	0
Cdkn3	20
Cnih	1373
Gmfb	4344
Gm10101	1
Cgrrf1	52
Samd4	417
Gch1	16
Wdhd1	219
Socs4	146
Mapk1ip1l	1728
Lgals3	50
Dlgap5	84
Fbxo34	646
Atg14	374
Ktn1	2296
4930447J18Rik	0
Peli2	911
Gm6498	2
6720456H20Rik	360
Otx2	59
Otx2os1	1
Gm3552	0
4933429O19Rik	0
Gm534	1
Exoc5	2670
Mudeng	275
Naa30	1029
1700011H14Rik	3
Slc35f4	215
3632451O06Rik	565
Olfr722	0
Olfr723	0
Olfr724	0
Gm3601	0
Olfr725	0
Olfr726	0
Olfr727	0
Olfr728	0
Olfr729	0
Olfr730	0
Olfr731	0
Olfr732	0
Olfr733	0
Olfr734	0
Olfr735	0
Tlr11	0
Olfr736	0
Olfr738	0
Olfr739	0
Olfr740	0
Olfr741	0
4930413M19Rik	0
Olfr742	0
Olfr743	0
Olfr744	0
Olfr745	0
Olfr746	0
Olfr747	0
Olfr748	0
Olfr749	0
Ttc5	1022
Ccnb1ip1	0
Rpph1	1
Parp2	372
Tep1	108
Klhl33	20
A930018M24Rik	4
Osgep	493
Apex1	364
Tmem55b	999
Pnp	170
Pnp2	9
Rnase10	1
Rnase9	0
Rnase11	0
Rnase12	2
Olfr750	0
Ang	14
Rnase4	214
Eddm3b	0
Rnase6	3
Rnase1	1
Ear5	0
Ang2	0
Ear14	0
Ear11	1
4930597G03Rik	0
Gm7247	0
Vmn2r88	0
Vmn2r89	0
Gm5622	0
Gm5800	0
Ang4	0
AY358078	0
Ear6	0
Mettl17	351
Slc39a2	52
Ndrg2	3766
Tppp2	0
Rnase13	0
Arhgef40	741
Gm16617	3
Zfp219	502
G630016D24Rik	9
Olfr221	0
Hnrnpc	4163
Rpgrip1	29
Supt16h	2229
Chd8	3465
Snord8	2
LOC100861840	38
Rab2b	1073
Tox4	1953
Mettl3	341
Sall2	1923
Olfr1513	0
Olfr1512	1
Olfr1511	0
Olfr1510	0
Olfr1509	0
Olfr1508	0
Olfr1507	0
Dad1	885
Abhd4	1000
Olfr49	0
Oxa1l	1074
Slc7a7	56
Mrpl52	356
Mmp14	1048
Lrp10	1042
Rem2	446
Prmt5	2563
Haus4	97
Jub	83
4931414P19Rik	80
Psmb5	1191
Mir686	0
Psmb11	1
Cdh24	289
Acin1	3025
4930579G18Rik	103
1700123O20Rik	370
Cebpe	1
Slc7a8	1595
Homez	278
Ppp1r3e	655
Bcl2l2	1052
Pabpn1	3074
Slc22a17	6191
Efs	333
Il25	6
Cmtm5	76
Myh6	14
Mir208a	2
D830015G02Rik	4
Myh7	60
Mir208b	2
Ngdn	233
Zfhx2	602
Zfhx2as	19
Thtpa	1044
Ap1g2	188
Jph4	11142
Dhrs2	0
Gm8894	1
Dhrs4	126
Lrrc16b	2238
Cpne6	1254
Nrl	0
Gm10876	1
Pck2	240
Dcaf11	1415
Fitm1	1
Psme1	1391
Fam158a	187
Psme2	543
Rnf31	508
Irf9	223
Rec8	86
Ipo4	2316
Tm9sf1	725
LOC100861981	0
Tssk4	14
Mdp1	1002
Nedd8	488
Gmpr2	432
Tinf2	218
Tgm1	2
Rabggta	687
Dhrs1	942
2610027L16Rik	505
Cideb	8
Ltb4r2	14
Ltb4r1	11
Adcy4	63
Ripk3	9
Nfatc4	170
Nynrin	1009
Cbln3	27
Khnyn	290
Sdr39u1	947
Cma1	8
Mcpt-ps1	0
Cma2	0
Gm5801	123
Mcpt1	0
Mcpt9	0
Mcpt2	0
Mcpt4	2
Mcpt8	0
Ctsg	1
Gzme	0
Gzmd	0
Gzmg	0
Gzmn	0
Gzmf	0
Gzmc	0
Gzmb	0
Atp12a	16
Gm10873	0
Rnf17	13
Cenpj	237
Parp4	74
Mphosph8	946
Gm16973	65
Pspc1	1607
Zmym5	885
2410022M11Rik	48
Zmym2	2601
B020004C17Rik	0
Gja3	9
Gjb2	208
Gjb6	130
Cryl1	271
Gm8971	0
Ift88	314
Il17d	279
N6amt2	323
1700039M10Rik	3
Xpo4	249
LOC100862055	0
Lats2	339
Sap18	1489
Mir3077	0
F630043A04Rik	113
Mrp63	353
Zdhhc20	796
Efha1	1060
Fgf9	212
1700129C05Rik	0
Gm5142	0
Rcbtb1	975
Gm6904	3
Phf11	0
Gm4902	3
D14Ertd668e	6
Gm6907	6
Setdb2	128
Cab39l	680
Cdadc1	463
Shisa2	142
Atp8a2	1361
Nupl1	1375
Mir719	0
Mtmr6	3130
Fam123a	905
LOC100862065	748
Spata13	696
C1qtnf9	1
Gm20017	0
Mipep	638
Tnfrsf19	3278
Sacs	185
Sgcg	4
Gm17778	0
1700109G14Rik	1
Arl11	5
Ebpl	219
Kpna3	3458
4930556J02Rik	0
6330409N04Rik	967
Trim13	358
Dleu2	18
Kcnrg	61
Gm20034	17
Mir16-1	0
Mir15a	0
Mir1196	0
Dleu7	171
Rnaseh2b	292
Gucy1b2	24
Gm5802	1
Fam124a	3329
Serpine3	13
Ints6	453
4931440J10Rik	3
Wdfy2	182
Defb48	0
Defb47	0
Defb43	1
Defb30	0
Defb42	0
2700070H01Rik	0
Ctsb	6580
Fdft1	4870
Neil2	21
Gata4	0
Blk	2
Fam167a	310
Tdh	0
Mtmr9	2862
Xkr6	52
Mir598	0
Pinx1	230
Sox7	175
4930578I06Rik	0
Rp1l1	2
Prss55	0
Prss51	0
4930471C04Rik	2
Prss52	1
Msra	1343
5330427O13Rik	0
A930011O12Rik	1246
Mir124a-1	0
Mir3078	0
Kif13b	341
Hmbox1	571
Ints9	423
Extl3	3992
Fzd3	4723
Fbxo16	169
Zfp395	191
Pnoc	115
Elp3	3338
Gm600	0
Scara5	30
Pbk	225
Esco2	85
Ccdc25	1121
1110020C17Rik	5
Scara3	511
Gm20146	2
Clu	2909
Gulo	0
Adam2	0
Ephx2	108
Chrna2	14
Ptk2b	3061
Gm4583	26
1700001G11Rik	2
Trim35	6708
Stmn4	6453
Gm20174	0
Adra1a	83
Gm10032	0
Dpysl2	11816
Gm5464	6
Pnma2	2107
Bnip3l	2558
Ppp2r2a	3319
Ebf2	27
Gm6878	0
4930438E09Rik	0
Gm10860	0
Cdca2	91
Kctd9	137
Gnrh1	2
Dock5	183
Nefl	3356
Nefm	1874
A230070E04Rik	99
Adam7	5
Adamdec1	0
Adam28	2
Stc1	211
1700092C10Rik	0
Nkx2-6	0
Nkx3-1	18
Slc25a37	167
Synb	2
Gm16677	3
Entpd4	0
Gm16867	0
LOC100862072	5
LOC100862085	13
Gm20236	0
LOC100862375	90
Loxl2	199
Gm10002	0
R3hcc1	651
Chmp7	2981
Tnfrsf10b	27
Rhobtb2	2291
Pebp4	5
Egr3	429
Bin3	222
2610301G19Rik	2326
9930012K11Rik	77
Pdlim2	49
Sorbs3	369
Ppp3cc	561
Slc39a14	412
Piwil2	6
Polr3d	723
Mir320	1
Phyhip	1841
Bmp1	1016
Sftpc	3
Lgi3	116
Reep4	47
Hr	549
Nudt18	375
Fam160b2	556
Epb4.9	4862
Fgf17	2
LOC100861616	0
Npm2	1
Xpo7	1910
Dok2	10
2410012E07Rik	0
Gfra2	740
Gm4251	0
4930434J06Rik	0
LOC675947	0
Fndc3a	1629
Gm9199	3
Cysltr2	5
Rcbtb2	945
Rb1	1434
Mir687	0
Lpar6	65
Itm2b	5613
Gm20290	8
Med4	671
Nudt15	53
Sucla2	2146
LOC100503116	1
4933402J15Rik	2
Htr2a	233
Esd	1285
Lrch1	404
Gm10847	0
Gm4278	0
5031414D18Rik	12
Lrrc63	1
Lcp1	323
Gm15628	0
Cpb2	2
Zc3h13	2273
Siah3	81
Spert	1
4930564B18Rik	0
Cog3	732
Slc25a30	211
Gm4285	31
Tpt1	8157
Gm1974	1
Snora31	3
Gtf2f2	644
Gm9209	5
Kctd4	664
1200011I18Rik	1123
Nufip1	432
Tsc22d1	10488
Gm19597	145
4930444M15Rik	7
Serp2	1166
1700108F19Rik	0
9030625A04Rik	79
Ccdc122	31
Enox1	979
Gm10132	0
Gm6994	0
Gm1587	0
Dnajc15	214
Epsti1	6
Gm19301	0
AU021034	75
Mir1971	0
Tnfsf11	5
Akap11	5377
Dgkh	628
1300010F03Rik	609
Zfp957	3
LOC100861718	0
1190002H23Rik	101
Naa16	122
Mtrf1	141
Kbtbd7	1071
Gm5465	51
Wbp4	1396
Elf1	164
Sugt1	1286
Lect1	27
4930452G13Rik	13
Mir759	0
Pcdh8	1185
Gm10845	0
Olfm4	39
Pcdh17	3354
9630013A20Rik	8
4930529K09Rik	0
Diap3	112
Tdrd3	1199
Pcdh20	450
Gm5088	14
4930474H20Rik	0
Pcdh9	2686
Gm19351	1
4921530L21Rik	0
Klhl1	411
Dach1	465
Mzt1	878
6720463M24Rik	98
Dis3	868
Pibf1	249
Klf5	241
Gm5958	0
Klf12	1197
1700110M21Rik	0
Tbc1d4	212
Gm19422	3
Commd6	273
Uchl3	1140
Lmo7	1983
Kctd12	3956
Mir5130	0
4933432I03Rik	1
Irg1	1
Cln5	161
Fbxl3	1060
Mycbp2	7404
Scel	34
Slain1	1400
4921525B02Rik	8
Ednrb	2526
4930432J09Rik	0
D130079A08Rik	3
Pou4f1	17
Rnf219	596
D130009I18Rik	0
Gm17066	361
Rbm26	990
Ndfip2	1938
5430440P10Rik	4
4930449E01Rik	0
9330188P03Rik	32
Spry2	886
Gm6219	0
Trim52	0
1700128A07Rik	0
Gm4663	0
Gm9324	0
Gm9325	0
Gm9326	0
Gm6232	0
Gm9328	0
Gm4664	0
Gm6234	0
Gm4666	0
Gm9327	0
Slitrk1	1580
Slitrk6	23
Gm6280	0
Slitrk5	2076
BC005512	0
4930524C18Rik	0
Mir17	0
Mir18	2
Mir19a	0
Mir20a	0
Mir19b-1	0
Mir17hg	20
Mir92-1	0
Gpc5	478
4930505G20Rik	0
Gpc6	540
Gm19845	9
Dct	13
Tgds	126
Gpr180	410
Sox21	369
Gm9376	0
1700044C05Rik	0
Abcc4	201
Cldn10	161
Dzip1	2823
Dnajc3	1043
Uggt2	549
Hs6st3	543
1700006F04Rik	0
Oxgr1	2
Mbnl2	580
Gm19909	0
Rap2a	4314
LOC100862014	0
Ipo5	5961
Farp1	6115
B930095G15Rik	1870
Stk24	1114
Slc15a1	17
Dock9	6410
Ubac2	474
Gpr18	0
Gpr183	8
Timm8a2	1
A330035P11Rik	31
Tm9sf2	2006
Clybl	148
1700108J01Rik	0
Gm5089	52
Zic5	91
2610035F20Rik	29
Zic2	428
Gm10837	0
Pcca	490
A2ld1	80
4930594M22Rik	27
Tmtc4	1132
AA536875	1
Nalcn	1679
Itgbl1	162
Fgf14	924
1700024B18Rik	0
Sepp1	2682
Ccdc152	11
Ghr	118
Fbxo4	128
AW549877	1268
A630020A06	3
BC037032	36
Oxct1	10140
LOC100862317	0
Plcxd3	450
C6	0
Heatr7b2	0
C7	7
Card6	36
Rpl37	2450
Snord72	3
Prkaa1	716
Ttc33	586
Ptger4	63
5430437J10Rik	1
Dab2	658
C9	0
Fyb	55
Rictor	1043
Osmr	105
Lifr	761
Egflam	198
Gdnf	13
Wdr70	369
Gm7686	1
Nup155	868
2410089E03Rik	1157
Nipbl	2063
Slc1a3	10649
Ranbp3l	39
Ranbp3l-2	68
1110020G09Rik	528
Skp2	281
Lmbrd2	953
LOC100505224	0
Ugt3a1	0
Ugt3a2	0
Capsl	37
Il7r	5
Spef2	18
Prlr	30
Agxt2	0
Dnajc21	292
Brix1	591
Rad1	151
LOC100862295	0
Ttc23l	0
Rai14	424
Gm10389	0
4930556M19Rik	16
Gm19276	1
C1qtnf3	8
Amacr	90
Slc45a2	9
Rxfp3	166
Adamts12	160
Tars	1072
Npr3	529
Gm5144	5
1700047G03Rik	0
Sub1	5035
Zfr	5829
Mir1898	15
Gm2573	1
Mtmr12	440
Golph3	1395
Pdzd2	3492
LOC100862396	9
Gm17756	0
6030458C11Rik	799
Drosha	4443
Cdh6	632
Cdh9	466
4921515E04Rik	0
Cdh10	1402
Acot10	1
Cdh12	486
Gm5803	2
Cdh18	399
Gm2824	17
9230109A22Rik	0
LOC100862086	3
Basp1	25916
Gm5468	338
Myo10	904
Fam134b	804
Zfp622	770
March11	144
Fbxl7	180
Gm6330	0
D130046C19Rik	0
Ank	3547
Tiaf2	0
Gm9948	5
Fam105b	465
Fam105a	205
Trio	5498
Gm20555	0
Dnahc5	232
Mir3964	0
Ctnnd2	8326
4930430F21Rik	0
Dap	169
Ankrd33b	48
Ropn1l	14
March6	8367
Cmbl	120
Cct5	5734
Fam173b	102
Tas2r119	0
0610007N19Rik	32
Snord123	0
Sema5a	1215
Sdc2	721
Pgcp	126
1700084J12Rik	3
4930592A05Rik	0
Tspyl5	1171
Mtdh	2294
LOC100503407	3
Laptm4b	355
Matn2	339
9430069I07Rik	1
Rpl30	2690
BC030476	2
Hrsp12	185
Pop1	318
Nipal2	98
4930413F20Rik	5
Kcns2	408
Stk3	388
Osr2	0
BC048602	0
Vps13b	1049
Mir599	0
Mir875	0
Cox6c	2268
Rgs22	35
Fbxo43	1
Polr2k	151
Spag1	116
Rnf19a	994
Ankrd46	4080
Snx31	17
Pabpc1	12366
Ywhaz	18014
LOC100505062	0
Gm10384	0
LOC100862212	3
Zfp706	4656
Gm16136	0
Grhl2	5
Ncald	9137
Gm15941	1
4930447A16Rik	0
Rrm2b	642
Gm3362	22
Ubr5	4021
Gm19793	0
Odf1	0
Klf10	572
Azin1	9853
2310043O21Rik	0
Atp6v1c1	2384
Baalc	1758
Fzd6	319
Cthrc1	143
Slc25a32	227
Dcaf13	762
Rims2	1965
Tm7sf4	0
Dpys	1
Gm16291	0
Lrp12	1502
AU022793	0
9330182O14Rik	0
Gm16294	2
Zfpm2	773
Oxr1	1711
Gm19760	0
Abra	0
Angpt1	428
Gm17473	2
Rspo2	354
Eif3e	2929
Gm10373	0
Ttc35	876
Tmem74	532
Trhr	103
Nudcd1	399
Eny2	1540
Pkhd1l1	14
Ebag9	298
Sybu	6609
2310069G16Rik	53
A930017M01Rik	267
Gm5471	0
Kcnv1	1062
1700022A22Rik	0
4930523O13Rik	0
4930548G14Rik	0
Csmd3	760
Trps1	701
Mir1907	0
Gm19303	0
Eif3h	3208
Utp23	220
Rad21	3786
Aard	57
Slc30a8	0
Gm10020	14
Med30	406
Ext1	1532
Gm19551	1
Samd12	230
Mir28c	0
Gm7489	0
Tnfrsf11b	47
Gm5215	0
Colec10	2
Mal2	1472
Nov	2269
Enpp2	1661
LOC100862169	0
Taf2	1205
Dscc1	5
